ranking;empresa_raw;peer_id;pnc_miles_bs;rt_bruto_miles_bs;reaseguro_cedido_miles_bs;rt_neto_miles_bs;gestion_general_miles_bs;saldo_operaciones_miles_bs;pct_saldo_sobre_pnc;year;month;fecha_periodo;archivo_fuente
1;Adriática de Seguros, C.A.;adriatica de seguros c a;-892.07734;0.0;-892.07734;1101.11663;209.03929;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
2;Altamira C.A., Seguros;altamira c a seguros;314206.992340001;-553065.46542;-238858.473079999;384234.17541;145375.70233;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
3;American International, C.A. de Seguros;american international c a de seguro;166457.419;-137447.69066;29009.72834;1266.62413;30276.35247;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
4;Andes C.A., Seguros Los;andes c a seguros los;-118387.84093;-39104.22824;-157492.06917;77119.22974;-80372.83943;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
5;Aseguradora Nacional Unida Uniseguros, S.A.;aseguradora nacional unida uniseguro;205127.52439;-197541.49927;7586.0251200003;7095.46179;14681.48691;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
6;Ávila C.A., de Seguros;avila c a de seguros;-13943.67243;-266.339950000003;-14210.01238;15687.40004;1477.38766;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
7;Banesco Seguros C.A.;banesco;193324.67516;-225878.96676;-32554.2916000005;39128.80295;6574.51135;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
8;Atrio Seguros C.A., (antes Seguros Comerciales Bolívar);atrio seguros c a (antes seguros com;-807.53726999994;3421.16009;2613.62282000006;-4540.99459;-1927.37177;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
9;Bolivariana de Seguros y Reaseguros, C.A.;bolivariana de seguros y reaseguros ;8077.61945999999;-3172.74121;4904.87824999999;-4070.3623;834.51595;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
10;Canarias de Venezuela C.A., Seguros;canarias de venezuela c a seguros;-424631.41778;422851.15645;-1780.26132999986;9675.56201;7895.30068;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
11;Carabobo C.A., Seguros;carabobo c a seguros;-24803.7754199999;-12033.53721;-36837.3126299999;-601.64926;-37438.96189;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
12;Caracas de Liberty Mutual C.A., Seguros;caracas;906819.371929997;-339416.70097;567402.670959997;377540.54693;944943.21789;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
13;Caroní, C.A., Seguros;caroni c a seguros;-202558.47384;56211.35204;-146347.1218;298828.35426;152481.23246;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
14;Catatumbo C.A., Seguros;catatumbo c a seguros;-69440.33746;-7092.29830999988;-76532.6357699999;99099.23794;22566.60217;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
15;Constitución C.A., Seguros;constitucion;366711.23027;-120416.87664;246294.35363;-219836.88222;26457.47141;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
16;Corporativos C.A., Seguros;corporativos c a seguros;23775.16968;-8954.48961;14820.68007;-686.503119999999;14134.17695;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
17;Estar Seguros, S.A. (antes Royal & Sunalliance, S.A.);estar seguros s a (antes royal & sun;240902.700840001;-250994.99577;-10092.2949299995;18387.42759;8295.13266;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
18;Fé C.A., Seguros La;fe c a seguros la;32518.37505;0.0;32518.37505;-10871.48258;21646.89247;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
19;Federal C.A., Seguros;federal c a seguros;-567858.92302;-239772.67907;-807631.60209;-27542.16222;-835173.76431;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
20;Guayana C.A., Seguros;guayana c a seguros;10167.70138;-4608.95168000001;5558.74969999996;2037.51331;7596.26301;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
21;Hispana de Seguros, C.A.;hispana;25793.39938;-4464.53245999999;21328.86692;-20143.35846;1185.50846;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
22;Horizonte, C.A. Seguros;horizonte c a seguros;443176.595800001;-70161.8418500001;373014.753950001;-40552.48749;332462.26646;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
23;Iberoamericana de Seguros C.A.;iberoamericana de seguros c a;101766.05212;-49418.71553;52347.3365899997;-27603.39205;24743.94454;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
24;Interbank Seguros S.A.;interbank seguros s a;1884.84208999996;-9258.78500000001;-7373.94291000005;8061.24813;687.30522;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
25;Internacional, C.A. de Seguros La;La Internacional;-1034.49233000005;-377.011080000002;-1411.50341000005;2011.05567;599.55226;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
26;Mapfre La Seguridad, C.A. de Seguros;mapfre;215694.286899999;-58390.74181;157303.545089999;160787.14881;318090.6939;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
27;Mercantil C.A., Seguros;mercantil;88531.9601700002;-22630.7411599998;65901.2190100004;262716.33114;328617.55015;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
28;Multinacional de Seguros C.A.;multinacional de seguros c a;95154.7565100001;-74153.17503;21001.5814800001;3407.1931;24408.77458;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
29;Mundial, C.A.V. de Seguros de Crédito La;mundial c a v de seguros de credito ;5548.27948;-8618.47043;-3070.19095;285.69433;-2784.49662;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
30;Nuevo Mundo S.A., Seguros;nuevo mundo s a seguros;22033.8379;-28630.33563;-6596.49773000003;19953.48265;13356.98492;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
31;Occidental C.A., Seguros La;occidental c a seguros la;-549528.839200002;691515.50115;141986.661949997;-8804.18044;133182.48151;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
32;Oceánica de Seguros, C.A. (antes Grasp, C.A.);oceanica;43952.0465500002;-42896.45955;1055.58700000019;-48.8401699999999;1006.74683;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
33;Oriental de Seguros C.A., La;oriental de seguros c a la;-81975.7468600001;-676.691460000014;-82652.4383200001;5713.5583;-76938.88002;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
34;Pirámide C.A., Seguros;piramide;-188997.82825;436629.61998;247631.79173;-83352.82641;164278.96532;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
35;Previsora, C.N.A. de Seguros La;previsora c n a de seguros la;-459271.9352;-3888.67829999998;-463160.6135;214317.05529;-248843.55821;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
36;Primus Seguros C.A.;primus seguros c a;-3163.1202;0.0;-3163.1202;-8321.90016;-11485.02036;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
37;Proseguros, S.A.;proseguros s a;46995.8260699996;-58394.2416199999;-11398.4155500003;15172.83138;3774.41583;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
38;Provincial S.A., Seguros;provincial s a seguros;43074.3911;-4937.82945;38136.56165;14012.5111;52149.07275;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
39;Qualitas C.A., Seguros;qualitas c a seguros;109305.154790001;33580.8542;142886.008990001;-110103.68685;32782.32214;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
40;Regional, C.A. de Seguros La   1/;regional c a de seguros la 1/;0.0;0.0;0.0;0.0;0.0;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
41;Universal de Seguros C.A.;universal de seguros c a;22038.505;1480.93390999999;23519.43891;-13375.66688;10143.77203;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
42;Universitas, C.A. Seguros;universitas c a seguros;-219521.300359999;130836.8068;-88684.4935599993;95321.98531;6637.49175;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
43;Venezolana de Seguros y Vida C.A., La;venezolana de seguros y vida c a la;201890.51902;-184898.78649;16991.73253;13303.09168;30294.82421;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
44;Venezuela C.A., Seguros;venezuela c a seguros;-4036.36517999996;-7309.43773;-11345.80291;40672.93767;29327.13476;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
45;Virgen del Valle C.A., Seguros;virgen del valle c a seguros;-5332.97267;0.0;-5332.97267;-271.20127;-5604.17394;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
46;Vitalicia, C.A., Seguros La;vitalicia c a seguros la;-517995.722829999;560193.18342;42197.4605900009;-20069.84122;22127.61937;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
47;Zuma Seguros, C.A. (antes Bancentro C.A., Seguros );zuma seguros c a (antes bancentro c ;10205.03245;-104.615280000001;10100.41717;-6605.41654;3495.00063;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
48;Zurich Seguros, S.A.;zurich seguros s a;161424.0673;-204527.10689;-43103.03959;52701.36597;9598.32638;;;2015;4;2015-04-30;cuadro-de-resultados-2015.xlsx
1;Adriática de Seguros, C.A.;adriatica de seguros c a;-1650.29436;0.0;-1650.29436;1673.09684;22.80248;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
2;Altamira C.A., Seguros;altamira c a seguros;465857.182120001;-581077.44814;-115220.266019999;361839.78408;246619.51806;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
3;American International, C.A. de Seguros;american international c a de seguro;211968.19109;-176200.37177;35767.81932;1775.76899;37543.58831;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
4;Andes C.A., Seguros Los;andes c a seguros los;-175512.74159;-25199.57085;-200712.31244;80743.46424;-119968.8482;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
5;Aseguradora Nacional Unida Uniseguros, S.A.;aseguradora nacional unida uniseguro;246697.74516;-238261.12126;8436.62389999995;9994.80089;18431.42479;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
6;Ávila C.A., de Seguros;avila c a de seguros;-10748.5092200001;-707.289249999993;-11455.7984700001;13352.31184;1896.51337;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
7;Banesco Seguros C.A.;banesco;118559.503720001;-316969.88109;-198410.377369999;204086.03449;5675.65712;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
8;Atrio Seguros C.A.;atrio seguros c a;-9260.69255999999;4896.64239;-4364.05016999999;-1233.62143;-5597.6716;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
9;Bolivariana de Seguros y Reaseguros, C.A.;bolivariana de seguros y reaseguros ;7644.28642999999;-2398.7809;5245.50552999998;-4413.69592;831.80961;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
10;Canarias de Venezuela C.A., Seguros;canarias de venezuela c a seguros;-552698.67065;552074.4113;-624.259349999666;3812.93587;3188.67652;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
11;Carabobo C.A., Seguros;carabobo c a seguros;-25961.1568499998;-13377.7306;-39338.8874499998;-1204.03554;-40542.92299;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
12;Caracas de Liberty Mutual C.A., Seguros;caracas;762076.2291;-387407.51041;374668.71869;449512.08996;824180.80865;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
13;Caroní, C.A., Seguros;caroni c a seguros;-128752.78667;-40784.0276199999;-169536.81429;306354.24506;136817.43077;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
14;Catatumbo C.A., Seguros;catatumbo c a seguros;-106826.29104;22642.6717000001;-84183.6193399994;113265.47969;29081.86035;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
15;Constitución C.A., Seguros;constitucion;274785.36623;-11569.4170499999;263215.94918;-229919.61814;33296.33104;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
16;Corporativos C.A., Seguros;corporativos c a seguros;34226.55579;-9401.56662;24824.98917;-6260.87257;18564.1166;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
17;Estar Seguros, S.A.;estar seguros s a;126925.220990001;-144065.76856;-17140.5475699991;27096.89384;9956.34627;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
18;Fé C.A., Seguros La;fe c a seguros la;36058.98251;0.0;36058.98251;-10003.08008;26055.90243;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
19;Federal C.A., Seguros;federal c a seguros;-480690.332450001;-328010.9673;-808701.299750001;18167.31566;-790533.98409;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
20;Guayana C.A., Seguros;guayana c a seguros;9062.94342999987;-3313.46983;5749.47359999987;2866.67368;8616.14728;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
21;Hispana de Seguros, C.A.;hispana;29835.2887799999;-1312.44804000002;28522.8407399999;-27205.29932;1317.54142;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
22;Horizonte, C.A. Seguros;horizonte c a seguros;705281.391049999;-109433.66518;595847.725869999;-102571.13589;493276.58998;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
23;Iberoamericana de Seguros C.A.;iberoamericana de seguros c a;116395.15735;-48700.09818;67695.0591700003;-42439.06432;25255.99485;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
24;Interbank Seguros S.A.;interbank seguros s a;2152.51486000008;-10072.19648;-7919.68161999993;10262.51043;2342.82881;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
25;Internacional, C.A. de Seguros La;La Internacional;-7007.97527;6005.40986;-1002.56540999999;1960.99137;958.42596;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
26;Mapfre La Seguridad, C.A. de Seguros;mapfre;270379.76515;-111239.24192;159140.52323;204320.35749;363460.88072;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
27;Mercantil C.A., Seguros;mercantil;152478.179669996;-54165.6377499998;98312.5419199958;341892.61867;440205.16059;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
28;Multinacional de Seguros C.A.;multinacional de seguros c a;102679.13995;-104063.73348;-1384.59353000034;27059.87138;25675.27785;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
29;Mundial, C.A.V. de Seguros de Crédito La;mundial c a v de seguros de credito ;8738.23572999999;-11506.65218;-2768.41645000001;40.5286399999999;-2727.88781;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
30;Nuevo Mundo S.A., Seguros;nuevo mundo s a seguros;36040.72484;-38953.99449;-2913.26965;20245.02042;17331.75077;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
31;Occidental C.A., Seguros La;occidental c a seguros la;-251400.845859999;480073.99828;228673.15242;-36999.04298;191674.10944;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
32;Oceánica de Seguros, C.A.;oceanica;61389.1888799998;-54608.3225;6780.86637999982;-3661.42964;3119.43674;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
33;Oriental de Seguros C.A., La;oriental de seguros c a la;-110228.32551;6875.88250000001;-103352.44301;5572.29235;-97780.15066;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
34;Pirámide C.A., Seguros;piramide;-112655.449680001;452012.75741;339357.307729998;-109564.09496;229793.21277;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
35;Previsora, C.N.A. de Seguros La;previsora c n a de seguros la;-583480.123609998;-29066.35348;-612546.477089998;139077.45978;-473469.01731;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
36;Primus Seguros C.A.;primus seguros c a;-5482.98580000001;0.0;-5482.98580000001;1685.19263;-3797.79317;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
37;Proseguros, S.A.;proseguros s a;88678.8143099999;-99864.2294300001;-11185.4151200002;15472.99908;4287.58396;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
38;Provincial S.A., Seguros;provincial s a seguros;53164.52778;-3373.27391;49791.25387;16788.03102;66579.28489;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
39;Qualitas C.A., Seguros;qualitas c a seguros;142631.198809999;22178.2058000002;164809.40461;-131498.18793;33311.21668;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
40;Regional, C.A. de Seguros La   1/;regional c a de seguros la 1/;0.0;0.0;0.0;0.0;0.0;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
41;Universal de Seguros C.A.;universal de seguros c a;-5336.02989999998;13709.44886;8373.41896000001;-15188.93168;-6815.51272;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
42;Universitas, C.A. Seguros;universitas c a seguros;-270679.83897;189008.3579;-81671.48107;89968.34576;8296.86469;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
43;Venezolana de Seguros y Vida C.A., La;venezolana de seguros y vida c a la;251697.020229999;-222099.87986;29597.1403699995;15527.86272;45125.00309;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
44;Venezuela C.A., Seguros;venezuela c a seguros;1949.44830000009;-8406.98027;-6457.53196999991;51859.57901;45402.04704;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
45;Virgen del Valle C.A., Seguros;virgen del valle c a seguros;887.267879999998;0.0;887.267879999998;-169.80715;717.46073;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
46;Vitalicia, C.A., Seguros La;vitalicia c a seguros la;-701510.76823;754061.17001;52550.4017800001;-25095.55452;27454.84726;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
47;Zuma Seguros, C.A.;zuma seguros c a;12143.19405;3800.34107;15943.53512;-8355.96236;7587.57276;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
48;Zurich Seguros, S.A.;zurich seguros s a;141000.31568;-249261.09943;-108260.78375;61067.52546;-47193.25829;;;2015;5;2015-05-31;cuadro-de-resultados-2015.xlsx
1;Adriática de Seguros, C.A.;adriatica de seguros c a;-1434.4004;0.0;-1434.4004;1525.11337;90.71297;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
2;Altamira C.A., Seguros;altamira c a seguros;584281.84464;-703869.89697;-119588.05233;325636.36163;206048.3093;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
3;American International, C.A. de Seguros;american international c a de seguro;298565.90741;-255473.00592;43092.9014900003;1178.24585;44271.14734;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
4;Andes C.A., Seguros Los;andes c a seguros los;-216187.90634;26159.44124;-190028.4651;80315.86537;-109712.59973;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
5;Aseguradora Nacional Unida Uniseguros, S.A.;aseguradora nacional unida uniseguro;246940.25121;-240352.32357;6587.92763999993;12357.32699;18945.25463;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
6;Ávila C.A., de Seguros;avila c a de seguros;-18511.37407;8839.66573;-9671.70834000001;12288.9174;2617.20906;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
7;Banesco Seguros C.A.;banesco;3278.6552700004;-55122.74517;-51844.0898999996;270638.42966;218794.33976;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
8;Atrio Seguros C.A.;atrio seguros c a;-49405.24322;2955.89263;-46449.35059;50247.65773;3798.30714;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
9;Bolivariana de Seguros y Reaseguros, C.A.;bolivariana de seguros y reaseguros ;8224.71626;-2678.82794;5545.88831999999;-4477.4217;1068.46662;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
10;Canarias de Venezuela C.A., Seguros;canarias de venezuela c a seguros;-583231.422979999;637127.56937;53896.1463900008;-2861.42715;51034.71924;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
11;Carabobo C.A., Seguros;carabobo c a seguros;-38986.7882300001;-12036.83714;-51023.6253700001;-1876.97217;-52900.59754;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
12;Caracas de Liberty Mutual C.A., Seguros;caracas;800374.61141001;-440106.26889;360268.34252001;547175.38761;907443.73013;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
13;Caroní, C.A., Seguros;caroni c a seguros;-123221.76069;-20176.16017;-143397.92086;310418.52337;167020.60251;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
14;Catatumbo C.A., Seguros;catatumbo c a seguros;-201037.43034;87656.16457;-113381.26577;154736.4472;41355.18143;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
15;Constitución C.A., Seguros;constitucion;533332.961909999;98296.86708;631629.828989999;-586763.44694;44866.38205;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
16;Corporativos C.A., Seguros;corporativos c a seguros;39211.6629999999;-9847.68392;29363.9790799999;-8021.39698;21342.5821;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
17;Estar Seguros, S.A.;estar seguros s a;100897.606049998;-124452.292;-23554.6859500016;34697.74164;11143.05569;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
18;Fé C.A., Seguros La;fe c a seguros la;36558.31862;0.0;36558.31862;-10908.41154;25649.90708;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
19;Federal C.A., Seguros;federal c a seguros;-478645.507080001;-387173.85061;-865819.357690001;17210.66405;-848608.69364;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
20;Guayana C.A., Seguros;guayana c a seguros;1949.54778999997;-2664.78948999999;-715.241700000023;2753.55336;2038.31166;;;2015;6;2015-06-30;cuadro-de-resultados-2015.xlsx
